Fig 3B,,,
Group,Bin_name_1,Bin_name_2,average_r
T,Bin882,Bin19,0.64 
T,Bin906,Bin19,0.74 
T,Bin1021,Bin19,0.73 
T,Bin1074,Bin19,0.58 
T,Bin1081,Bin19,0.66 
T,Bin1083,Bin19,0.73 
T,Bin643,Bin20,0.61 
T,Bin876,Bin20,0.69 
T,Bin901,Bin20,0.70 
T,Bin71,Bin21,0.75 
T,Bin90,Bin21,0.75 
T,Bin95,Bin21,0.88 
T,Bin96,Bin21,0.73 
T,Bin99,Bin21,0.75 
T,Bin109,Bin21,0.82 
T,Bin117,Bin21,0.78 
T,Bin136,Bin21,0.77 
T,Bin161,Bin21,0.77 
T,Bin162,Bin21,0.91 
T,Bin178,Bin21,0.77 
T,Bin181,Bin21,0.77 
T,Bin194,Bin21,0.56 
T,Bin272,Bin21,0.64 
T,Bin277,Bin21,0.71 
T,Bin299,Bin21,0.84 
T,Bin328,Bin21,0.91 
T,Bin334,Bin21,0.63 
T,Bin335,Bin21,0.77 
T,Bin336,Bin21,0.71 
T,Bin343,Bin21,0.61 
T,Bin358,Bin21,0.91 
T,Bin369,Bin21,0.84 
T,Bin374,Bin21,0.70 
T,Bin415,Bin21,0.75 
T,Bin439,Bin21,0.71 
T,Bin443,Bin21,0.73 
T,Bin486,Bin21,0.76 
T,Bin492,Bin21,0.85 
T,Bin535,Bin21,0.79 
T,Bin553,Bin21,0.70 
T,Bin580,Bin21,0.66 
T,Bin585,Bin21,0.83 
T,Bin590,Bin21,0.67 
T,Bin598,Bin21,0.62 
T,Bin614,Bin21,0.63 
T,Bin619,Bin21,0.75 
T,Bin621,Bin21,0.76 
T,Bin626,Bin21,0.70 
T,Bin667,Bin21,0.54 
T,Bin703,Bin21,0.74 
T,Bin706,Bin21,0.70 
T,Bin727,Bin21,0.73 
T,Bin760,Bin21,0.76 
T,Bin771,Bin21,0.65 
T,Bin793,Bin21,0.82 
T,Bin831,Bin21,0.69 
T,Bin861,Bin21,0.71 
T,Bin897,Bin21,0.60 
T,Bin903,Bin21,0.72 
T,Bin908,Bin21,0.68 
T,Bin935,Bin21,0.76 
T,Bin1006,Bin21,0.79 
T,Bin1028,Bin21,0.77 
T,Bin1039,Bin21,0.64 
T,Bin1049,Bin21,0.68 
T,Bin1055,Bin21,0.75 
T,Bin1061,Bin21,0.70 
T,Bin1062,Bin21,0.74 
T,Bin1066,Bin21,0.79 
T,Bin1082,Bin21,0.79 
T,Bin101,Bin22,0.71 
T,Bin103,Bin22,0.66 
T,Bin141,Bin22,0.66 
T,Bin147,Bin22,0.60 
T,Bin182,Bin22,0.70 
T,Bin218,Bin22,0.64 
T,Bin258,Bin22,0.59 
T,Bin309,Bin22,0.70 
T,Bin325,Bin22,0.63 
T,Bin341,Bin22,0.68 
T,Bin342,Bin22,0.81 
T,Bin364,Bin22,0.70 
T,Bin392,Bin22,0.69 
T,Bin394,Bin22,0.63 
T,Bin413,Bin22,0.69 
T,Bin454,Bin22,0.65 
T,Bin456,Bin22,0.61 
T,Bin479,Bin22,0.79 
T,Bin503,Bin22,0.69 
T,Bin562,Bin22,0.62 
T,Bin573,Bin22,0.54 
T,Bin574,Bin22,0.65 
T,Bin594,Bin22,0.65 
T,Bin599,Bin22,0.70 
T,Bin600,Bin22,0.60 
T,Bin601,Bin22,0.65 
T,Bin634,Bin22,0.55 
T,Bin684,Bin22,0.55 
T,Bin726,Bin22,0.77 
T,Bin741,Bin22,0.67 
T,Bin743,Bin22,0.64 
T,Bin784,Bin22,0.63 
T,Bin787,Bin22,0.62 
T,Bin791,Bin22,0.54 
T,Bin811,Bin22,0.67 
T,Bin813,Bin22,0.64 
T,Bin840,Bin22,0.60 
T,Bin843,Bin22,0.66 
T,Bin855,Bin22,0.66 
T,Bin886,Bin22,0.63 
T,Bin907,Bin22,0.66 
T,Bin909,Bin22,0.60 
T,Bin941,Bin22,0.66 
T,Bin946,Bin22,0.82 
T,Bin951,Bin22,0.63 
T,Bin953,Bin22,0.58 
T,Bin960,Bin22,0.63 
T,Bin974,Bin22,0.58 
T,Bin977,Bin22,0.62 
T,Bin980,Bin22,0.67 
T,Bin1051,Bin22,0.66 
T,Bin1079,Bin22,0.69 
T,Bin1088,Bin22,0.64 
T,Bin1097,Bin22,0.63 
T,Bin398,Bin23,0.57 
T,Bin26,Bin25,0.49 
T,Bin646,Bin26,0.55 
T,Bin1082,Bin26,0.55 
T,Bin117,Bin31,0.53 
T,Bin423,Bin31,0.77 
T,Bin494,Bin31,0.87 
T,Bin844,Bin31,0.79 
T,Bin982,Bin31,0.84 
T,Bin244,Bin35,0.77 
T,Bin632,Bin35,0.56 
T,Bin73,Bin36,0.61 
T,Bin371,Bin36,0.59 
T,Bin44,Bin37,0.65 
T,Bin54,Bin37,0.66 
T,Bin68,Bin37,0.58 
T,Bin242,Bin37,0.63 
T,Bin790,Bin37,0.61 
T,Bin112,Bin38,0.59 
T,Bin130,Bin38,0.73 
T,Bin146,Bin38,0.68 
T,Bin443,Bin38,0.61 
T,Bin70,Bin39,0.72 
T,Bin74,Bin39,0.56 
T,Bin77,Bin39,0.79 
T,Bin85,Bin39,0.67 
T,Bin101,Bin39,0.89 
T,Bin103,Bin39,0.77 
T,Bin135,Bin39,0.82 
T,Bin141,Bin39,0.72 
T,Bin147,Bin39,0.75 
T,Bin152,Bin39,0.65 
T,Bin153,Bin39,0.71 
T,Bin182,Bin39,0.82 
T,Bin206,Bin39,0.86 
T,Bin214,Bin39,0.78 
T,Bin215,Bin39,0.69 
T,Bin218,Bin39,0.66 
T,Bin258,Bin39,0.71 
T,Bin291,Bin39,0.82 
T,Bin309,Bin39,0.76 
T,Bin325,Bin39,0.73 
T,Bin329,Bin39,0.80 
T,Bin330,Bin39,0.73 
T,Bin340,Bin39,0.63 
T,Bin362,Bin39,0.76 
T,Bin413,Bin39,0.78 
T,Bin421,Bin39,0.78 
T,Bin440,Bin39,0.68 
T,Bin454,Bin39,0.67 
T,Bin484,Bin39,0.76 
T,Bin503,Bin39,0.81 
T,Bin544,Bin39,0.73 
T,Bin551,Bin39,0.80 
T,Bin555,Bin39,0.78 
T,Bin558,Bin39,0.56 
T,Bin561,Bin39,0.74 
T,Bin562,Bin39,0.75 
T,Bin574,Bin39,0.85 
T,Bin596,Bin39,0.56 
T,Bin601,Bin39,0.86 
T,Bin605,Bin39,0.62 
T,Bin634,Bin39,0.60 
T,Bin640,Bin39,0.69 
T,Bin668,Bin39,0.59 
T,Bin672,Bin39,0.76 
T,Bin689,Bin39,0.63 
T,Bin705,Bin39,0.80 
T,Bin723,Bin39,0.76 
T,Bin741,Bin39,0.70 
T,Bin743,Bin39,0.72 
T,Bin751,Bin39,0.77 
T,Bin762,Bin39,0.66 
T,Bin765,Bin39,0.86 
T,Bin784,Bin39,0.63 
T,Bin787,Bin39,0.72 
T,Bin809,Bin39,0.61 
T,Bin811,Bin39,0.82 
T,Bin813,Bin39,0.74 
T,Bin814,Bin39,0.58 
T,Bin824,Bin39,0.66 
T,Bin843,Bin39,0.64 
T,Bin855,Bin39,0.73 
T,Bin873,Bin39,0.86 
T,Bin886,Bin39,0.76 
T,Bin907,Bin39,0.78 
T,Bin936,Bin39,0.74 
T,Bin941,Bin39,0.62 
T,Bin946,Bin39,0.66 
T,Bin959,Bin39,0.81 
T,Bin960,Bin39,0.64 
T,Bin977,Bin39,0.78 
T,Bin980,Bin39,0.67 
T,Bin1051,Bin39,0.78 
T,Bin1067,Bin39,0.88 
T,Bin1068,Bin39,0.60 
T,Bin1088,Bin39,0.72 
T,Bin1097,Bin39,0.78 
T,Bin117,Bin40,0.55 
T,Bin120,Bin40,0.71 
T,Bin142,Bin40,0.70 
T,Bin178,Bin40,0.74 
T,Bin230,Bin40,0.77 
T,Bin271,Bin40,0.59 
T,Bin343,Bin40,0.88 
T,Bin351,Bin40,0.61 
T,Bin476,Bin40,0.85 
T,Bin614,Bin40,0.71 
T,Bin799,Bin40,0.75 
T,Bin868,Bin40,0.83 
T,Bin999,Bin40,0.82 
T,Bin1005,Bin40,0.60 
T,Bin1049,Bin40,0.51 
T,Bin1070,Bin40,0.75 
T,Bin1082,Bin40,0.63 
T,Bin113,Bin41,0.90 
T,Bin117,Bin41,0.61 
T,Bin168,Bin41,0.92 
T,Bin188,Bin41,0.89 
T,Bin270,Bin41,0.92 
T,Bin336,Bin41,0.60 
T,Bin441,Bin41,0.90 
T,Bin510,Bin41,0.96 
T,Bin571,Bin41,0.84 
T,Bin655,Bin41,0.89 
T,Bin776,Bin41,0.89 
T,Bin983,Bin41,0.87 
T,Bin1066,Bin41,0.65 
T,Bin425,Bin43,0.60 
T,Bin564,Bin43,0.61 
T,Bin568,Bin43,0.66 
T,Bin45,Bin44,0.62 
T,Bin73,Bin44,0.60 
T,Bin47,Bin45,0.63 
T,Bin68,Bin45,0.59 
T,Bin69,Bin45,0.60 
T,Bin155,Bin45,0.58 
T,Bin245,Bin45,0.54 
T,Bin419,Bin45,0.78 
T,Bin508,Bin45,0.51 
T,Bin657,Bin45,0.61 
T,Bin725,Bin45,0.61 
T,Bin727,Bin45,0.58 
T,Bin775,Bin45,0.65 
T,Bin863,Bin45,0.64 
T,Bin906,Bin45,0.62 
T,Bin911,Bin45,0.68 
T,Bin958,Bin45,0.61 
T,Bin975,Bin45,0.62 
T,Bin68,Bin46,0.71 
T,Bin154,Bin46,0.67 
T,Bin282,Bin46,0.67 
T,Bin460,Bin46,0.79 
T,Bin470,Bin46,0.76 
T,Bin528,Bin46,0.77 
T,Bin882,Bin46,0.63 
T,Bin1021,Bin46,0.80 
T,Bin65,Bin47,0.54 
T,Bin106,Bin47,0.82 
T,Bin154,Bin47,0.48 
T,Bin176,Bin47,0.79 
T,Bin289,Bin47,0.61 
T,Bin313,Bin47,0.82 
T,Bin332,Bin47,0.62 
T,Bin375,Bin47,0.74 
T,Bin386,Bin47,0.71 
T,Bin390,Bin47,0.68 
T,Bin509,Bin47,0.66 
T,Bin583,Bin47,0.59 
T,Bin725,Bin47,0.78 
T,Bin850,Bin47,0.60 
T,Bin1074,Bin47,0.88 
T,Bin1083,Bin47,0.60 
T,Bin115,Bin48,0.68 
T,Bin135,Bin48,0.68 
T,Bin153,Bin48,0.71 
T,Bin214,Bin48,0.76 
T,Bin323,Bin48,0.77 
T,Bin329,Bin48,0.65 
T,Bin337,Bin48,0.80 
T,Bin544,Bin48,0.64 
T,Bin679,Bin48,0.77 
T,Bin779,Bin48,0.73 
T,Bin871,Bin48,0.80 
T,Bin972,Bin48,0.64 
T,Bin1000,Bin48,0.66 
T,Bin1088,Bin48,0.77 
T,Bin1097,Bin48,0.73 
T,Bin547,Bin49,0.61 
T,Bin54,Bin50,0.64 
T,Bin118,Bin50,0.53 
T,Bin428,Bin50,0.70 
T,Bin449,Bin50,0.55 
T,Bin744,Bin50,0.62 
T,Bin920,Bin50,0.74 
T,Bin924,Bin50,0.58 
T,Bin1016,Bin50,0.55 
T,Bin424,Bin52,0.66 
T,Bin638,Bin52,0.68 
T,Bin654,Bin52,0.61 
T,Bin67,Bin53,0.70 
T,Bin448,Bin53,0.63 
T,Bin736,Bin53,0.77 
T,Bin68,Bin54,0.76 
T,Bin76,Bin54,0.64 
T,Bin181,Bin54,0.83 
T,Bin219,Bin54,0.80 
T,Bin277,Bin54,0.55 
T,Bin378,Bin54,0.74 
T,Bin497,Bin54,0.58 
T,Bin570,Bin54,0.57 
T,Bin602,Bin54,0.80 
T,Bin626,Bin54,0.65 
T,Bin667,Bin54,0.70 
T,Bin693,Bin54,0.60 
T,Bin744,Bin54,0.93 
T,Bin775,Bin54,0.66 
T,Bin69,Bin55,0.63 
T,Bin88,Bin55,0.62 
T,Bin109,Bin55,0.71 
T,Bin117,Bin55,0.75 
T,Bin142,Bin55,0.60 
T,Bin146,Bin55,0.54 
T,Bin161,Bin55,0.66 
T,Bin225,Bin55,0.57 
T,Bin277,Bin55,0.73 
T,Bin299,Bin55,0.70 
T,Bin334,Bin55,0.64 
T,Bin335,Bin55,0.71 
T,Bin336,Bin55,0.67 
T,Bin369,Bin55,0.76 
T,Bin492,Bin55,0.67 
T,Bin535,Bin55,0.65 
T,Bin547,Bin55,0.54 
T,Bin569,Bin55,0.52 
T,Bin591,Bin55,0.61 
T,Bin604,Bin55,0.73 
T,Bin614,Bin55,0.68 
T,Bin626,Bin55,0.68 
T,Bin653,Bin55,0.75 
T,Bin657,Bin55,0.72 
T,Bin727,Bin55,0.73 
T,Bin786,Bin55,0.60 
T,Bin827,Bin55,0.61 
T,Bin935,Bin55,0.66 
T,Bin949,Bin55,0.53 
T,Bin1003,Bin55,0.63 
T,Bin1005,Bin55,0.66 
T,Bin1006,Bin55,0.61 
T,Bin1012,Bin55,0.75 
T,Bin1028,Bin55,0.64 
T,Bin1039,Bin55,0.71 
T,Bin1082,Bin55,0.75 
T,Bin373,Bin57,0.59 
T,Bin396,Bin57,0.57 
T,Bin463,Bin57,0.58 
T,Bin508,Bin57,0.60 
T,Bin540,Bin57,0.53 
T,Bin90,Bin59,0.54 
T,Bin108,Bin59,0.55 
T,Bin111,Bin59,0.68 
T,Bin202,Bin59,0.57 
T,Bin279,Bin59,0.60 
T,Bin360,Bin59,0.52 
T,Bin398,Bin59,0.65 
T,Bin472,Bin59,0.63 
T,Bin598,Bin59,0.56 
T,Bin812,Bin59,0.62 
T,Bin885,Bin59,0.64 
T,Bin934,Bin59,0.60 
T,Bin996,Bin59,0.47 
T,Bin1044,Bin59,0.60 
T,Bin487,Bin60,0.74 
T,Bin575,Bin60,0.65 
T,Bin732,Bin60,0.68 
T,Bin796,Bin60,0.64 
T,Bin953,Bin60,0.63 
T,Bin961,Bin60,0.64 
T,Bin68,Bin65,0.70 
T,Bin93,Bin65,0.62 
T,Bin118,Bin65,0.71 
T,Bin154,Bin65,0.79 
T,Bin280,Bin65,0.87 
T,Bin281,Bin65,0.68 
T,Bin289,Bin65,0.65 
T,Bin333,Bin65,0.73 
T,Bin386,Bin65,0.74 
T,Bin390,Bin65,0.70 
T,Bin393,Bin65,0.77 
T,Bin410,Bin65,0.81 
T,Bin417,Bin65,0.73 
T,Bin428,Bin65,0.65 
T,Bin460,Bin65,0.74 
T,Bin493,Bin65,0.60 
T,Bin582,Bin65,0.81 
T,Bin649,Bin65,0.76 
T,Bin766,Bin65,0.83 
T,Bin775,Bin65,0.60 
T,Bin825,Bin65,0.75 
T,Bin850,Bin65,0.75 
T,Bin863,Bin65,0.59 
T,Bin922,Bin65,0.75 
T,Bin1021,Bin65,0.66 
T,Bin1083,Bin65,0.79 
T,Bin423,Bin66,0.84 
T,Bin494,Bin66,0.78 
T,Bin648,Bin66,0.72 
T,Bin651,Bin66,0.67 
T,Bin663,Bin66,0.71 
T,Bin666,Bin66,0.70 
T,Bin844,Bin66,0.71 
T,Bin982,Bin66,0.77 
T,Bin1096,Bin66,0.75 
T,Bin114,Bin67,0.51 
T,Bin736,Bin67,0.75 
T,Bin76,Bin68,0.65 
T,Bin93,Bin68,0.59 
T,Bin118,Bin68,0.74 
T,Bin154,Bin68,0.73 
T,Bin176,Bin68,0.54 
T,Bin282,Bin68,0.69 
T,Bin333,Bin68,0.62 
T,Bin390,Bin68,0.67 
T,Bin393,Bin68,0.74 
T,Bin422,Bin68,0.54 
T,Bin460,Bin68,0.74 
T,Bin649,Bin68,0.72 
T,Bin724,Bin68,0.70 
T,Bin752,Bin68,0.70 
T,Bin764,Bin68,0.62 
T,Bin766,Bin68,0.72 
T,Bin775,Bin68,0.66 
T,Bin850,Bin68,0.76 
T,Bin863,Bin68,0.57 
T,Bin1021,Bin68,0.73 
T,Bin1029,Bin68,0.70 
T,Bin1074,Bin68,0.59 
T,Bin1083,Bin68,0.70 
T,Bin81,Bin69,0.58 
T,Bin88,Bin69,0.67 
T,Bin90,Bin69,0.59 
T,Bin95,Bin69,0.67 
T,Bin96,Bin69,0.57 
T,Bin108,Bin69,0.81 
T,Bin109,Bin69,0.63 
T,Bin113,Bin69,0.62 
T,Bin114,Bin69,0.63 
T,Bin117,Bin69,0.65 
T,Bin136,Bin69,0.61 
T,Bin151,Bin69,0.56 
T,Bin155,Bin69,0.84 
T,Bin161,Bin69,0.68 
T,Bin162,Bin69,0.68 
T,Bin219,Bin69,0.68 
T,Bin220,Bin69,0.84 
T,Bin272,Bin69,0.64 
T,Bin277,Bin69,0.59 
T,Bin328,Bin69,0.63 
T,Bin334,Bin69,0.67 
T,Bin335,Bin69,0.66 
T,Bin336,Bin69,0.67 
T,Bin354,Bin69,0.88 
T,Bin369,Bin69,0.67 
T,Bin370,Bin69,0.60 
T,Bin385,Bin69,0.65 
T,Bin419,Bin69,0.64 
T,Bin452,Bin69,0.62 
T,Bin492,Bin69,0.66 
T,Bin535,Bin69,0.63 
T,Bin579,Bin69,0.64 
T,Bin585,Bin69,0.64 
T,Bin595,Bin69,0.59 
T,Bin604,Bin69,0.62 
T,Bin614,Bin69,0.66 
T,Bin628,Bin69,0.65 
T,Bin675,Bin69,0.65 
T,Bin693,Bin69,0.65 
T,Bin727,Bin69,0.64 
T,Bin753,Bin69,0.59 
T,Bin757,Bin69,0.62 
T,Bin775,Bin69,0.71 
T,Bin790,Bin69,0.64 
T,Bin793,Bin69,0.67 
T,Bin812,Bin69,0.66 
T,Bin827,Bin69,0.62 
T,Bin861,Bin69,0.60 
T,Bin869,Bin69,0.76 
T,Bin877,Bin69,0.59 
T,Bin932,Bin69,0.77 
T,Bin934,Bin69,0.64 
T,Bin935,Bin69,0.73 
T,Bin948,Bin69,0.71 
T,Bin949,Bin69,0.67 
T,Bin995,Bin69,0.65 
T,Bin1005,Bin69,0.57 
T,Bin1012,Bin69,0.64 
T,Bin1025,Bin69,0.66 
T,Bin1049,Bin69,0.65 
T,Bin1066,Bin69,0.72 
T,Bin1075,Bin69,0.64 
T,Bin1082,Bin69,0.74 
T,Bin1094,Bin69,0.71 
T,Bin1098,Bin69,0.61 
T,Bin85,Bin70,0.74 
T,Bin101,Bin70,0.77 
T,Bin103,Bin70,0.64 
T,Bin135,Bin70,0.74 
T,Bin141,Bin70,0.67 
T,Bin147,Bin70,0.93 
T,Bin182,Bin70,0.82 
T,Bin206,Bin70,0.76 
T,Bin258,Bin70,0.86 
T,Bin309,Bin70,0.70 
T,Bin330,Bin70,0.61 
T,Bin340,Bin70,0.58 
T,Bin365,Bin70,0.65 
T,Bin421,Bin70,0.69 
T,Bin440,Bin70,0.66 
T,Bin551,Bin70,0.88 
T,Bin555,Bin70,0.80 
T,Bin561,Bin70,0.74 
T,Bin562,Bin70,0.71 
T,Bin567,Bin70,0.64 
T,Bin574,Bin70,0.75 
T,Bin596,Bin70,0.52 
T,Bin624,Bin70,0.63 
T,Bin668,Bin70,0.63 
T,Bin672,Bin70,0.63 
T,Bin675,Bin70,0.61 
T,Bin723,Bin70,0.74 
T,Bin751,Bin70,0.94 
T,Bin762,Bin70,0.66 
T,Bin784,Bin70,0.59 
T,Bin797,Bin70,0.51 
T,Bin800,Bin70,0.51 
T,Bin814,Bin70,0.53 
T,Bin822,Bin70,0.60 
T,Bin846,Bin70,0.53 
T,Bin854,Bin70,0.59 
T,Bin855,Bin70,0.78 
T,Bin873,Bin70,0.87 
T,Bin874,Bin70,0.55 
T,Bin907,Bin70,0.85 
T,Bin933,Bin70,0.62 
T,Bin936,Bin70,0.82 
T,Bin959,Bin70,0.81 
T,Bin979,Bin70,0.60 
T,Bin1007,Bin70,0.64 
T,Bin1051,Bin70,0.79 
T,Bin1089,Bin70,0.49 
T,Bin86,Bin71,0.70 
T,Bin90,Bin71,0.80 
T,Bin95,Bin71,0.74 
T,Bin109,Bin71,0.79 
T,Bin125,Bin71,0.70 
T,Bin157,Bin71,0.74 
T,Bin162,Bin71,0.72 
T,Bin194,Bin71,0.75 
T,Bin217,Bin71,0.69 
T,Bin259,Bin71,0.69 
T,Bin277,Bin71,0.64 
T,Bin299,Bin71,0.75 
T,Bin328,Bin71,0.78 
T,Bin335,Bin71,0.68 
T,Bin336,Bin71,0.61 
T,Bin358,Bin71,0.72 
T,Bin369,Bin71,0.70 
T,Bin438,Bin71,0.64 
T,Bin443,Bin71,0.76 
T,Bin445,Bin71,0.75 
T,Bin492,Bin71,0.66 
T,Bin521,Bin71,0.71 
T,Bin535,Bin71,0.78 
T,Bin585,Bin71,0.75 
T,Bin590,Bin71,0.62 
T,Bin619,Bin71,0.78 
T,Bin621,Bin71,0.77 
T,Bin665,Bin71,0.70 
T,Bin692,Bin71,0.58 
T,Bin706,Bin71,0.81 
T,Bin760,Bin71,0.73 
T,Bin771,Bin71,0.76 
T,Bin806,Bin71,0.72 
T,Bin807,Bin71,0.67 
T,Bin827,Bin71,0.70 
T,Bin831,Bin71,0.78 
T,Bin903,Bin71,0.69 
T,Bin908,Bin71,0.83 
T,Bin935,Bin71,0.64 
T,Bin1006,Bin71,0.68 
T,Bin1028,Bin71,0.63 
T,Bin1062,Bin71,0.80 
T,Bin1085,Bin71,0.58 
T,Bin481,Bin72,0.69 
T,Bin599,Bin72,0.61 
T,Bin726,Bin72,0.57 
T,Bin938,Bin72,0.68 
T,Bin1026,Bin72,0.66 
T,Bin77,Bin74,0.66 
T,Bin153,Bin74,0.66 
T,Bin182,Bin74,0.57 
T,Bin206,Bin74,0.62 
T,Bin309,Bin74,0.58 
T,Bin329,Bin74,0.72 
T,Bin330,Bin74,0.54 
T,Bin394,Bin74,0.68 
T,Bin421,Bin74,0.69 
T,Bin484,Bin74,0.72 
T,Bin490,Bin74,0.78 
T,Bin503,Bin74,0.59 
T,Bin567,Bin74,0.71 
T,Bin574,Bin74,0.65 
T,Bin623,Bin74,0.75 
T,Bin723,Bin74,0.70 
T,Bin762,Bin74,0.74 
T,Bin833,Bin74,0.51 
T,Bin873,Bin74,0.65 
T,Bin959,Bin74,0.61 
T,Bin1033,Bin74,0.64 
T,Bin1088,Bin74,0.74 
T,Bin247,Bin76,0.58 
T,Bin282,Bin76,0.54 
T,Bin449,Bin76,0.57 
T,Bin453,Bin76,0.60 
T,Bin744,Bin76,0.63 
T,Bin101,Bin77,0.77 
T,Bin103,Bin77,0.62 
T,Bin135,Bin77,0.73 
T,Bin141,Bin77,0.66 
T,Bin182,Bin77,0.72 
T,Bin206,Bin77,0.75 
T,Bin214,Bin77,0.67 
T,Bin309,Bin77,0.65 
T,Bin329,Bin77,0.77 
T,Bin330,Bin77,0.72 
T,Bin413,Bin77,0.68 
T,Bin421,Bin77,0.82 
T,Bin440,Bin77,0.60 
T,Bin484,Bin77,0.72 
T,Bin503,Bin77,0.78 
T,Bin544,Bin77,0.71 
T,Bin562,Bin77,0.72 
T,Bin574,Bin77,0.70 
T,Bin601,Bin77,0.76 
T,Bin640,Bin77,0.59 
T,Bin672,Bin77,0.74 
T,Bin723,Bin77,0.69 
T,Bin741,Bin77,0.59 
T,Bin765,Bin77,0.71 
T,Bin787,Bin77,0.73 
T,Bin811,Bin77,0.77 
T,Bin907,Bin77,0.70 
T,Bin977,Bin77,0.64 
T,Bin1051,Bin77,0.64 
T,Bin1088,Bin77,0.68 
T,Bin1097,Bin77,0.69 
T,Bin93,Bin78,0.59 
T,Bin133,Bin79,0.58 
T,Bin668,Bin79,0.59 
T,Bin714,Bin79,0.67 
T,Bin751,Bin79,0.55 
T,Bin873,Bin79,0.56 
T,Bin965,Bin79,0.65 
T,Bin194,Bin80,0.49 
T,Bin334,Bin80,0.55 
T,Bin369,Bin80,0.52 
T,Bin443,Bin80,0.61 
T,Bin585,Bin80,0.54 
T,Bin667,Bin80,0.50 
T,Bin771,Bin80,0.62 
T,Bin861,Bin80,0.61 
T,Bin106,Bin81,0.63 
T,Bin161,Bin81,0.61 
T,Bin169,Bin81,0.60 
T,Bin180,Bin81,0.84 
T,Bin219,Bin81,0.65 
T,Bin225,Bin81,0.59 
T,Bin242,Bin81,0.82 
T,Bin274,Bin81,0.90 
T,Bin310,Bin81,0.62 
T,Bin321,Bin81,0.81 
T,Bin334,Bin81,0.70 
T,Bin336,Bin81,0.67 
T,Bin345,Bin81,0.66 
T,Bin375,Bin81,0.62 
T,Bin378,Bin81,0.55 
T,Bin386,Bin81,0.61 
T,Bin390,Bin81,0.57 
T,Bin411,Bin81,0.69 
T,Bin417,Bin81,0.79 
T,Bin419,Bin81,0.72 
T,Bin452,Bin81,0.80 
T,Bin506,Bin81,0.60 
T,Bin595,Bin81,0.59 
T,Bin602,Bin81,0.59 
T,Bin629,Bin81,0.68 
T,Bin693,Bin81,0.74 
T,Bin701,Bin81,0.64 
T,Bin727,Bin81,0.72 
T,Bin744,Bin81,0.63 
T,Bin775,Bin81,0.84 
T,Bin790,Bin81,0.78 
T,Bin834,Bin81,0.59 
T,Bin863,Bin81,0.75 
T,Bin995,Bin81,0.83 
T,Bin1060,Bin81,0.73 
T,Bin1094,Bin81,0.82 
T,Bin92,Bin82,0.64 
T,Bin156,Bin82,0.91 
T,Bin245,Bin82,0.83 
T,Bin326,Bin82,0.81 
T,Bin414,Bin82,0.82 
T,Bin417,Bin82,0.66 
T,Bin419,Bin82,0.63 
T,Bin514,Bin82,0.93 
T,Bin631,Bin82,0.86 
T,Bin704,Bin82,0.85 
T,Bin720,Bin82,0.89 
T,Bin775,Bin82,0.64 
T,Bin954,Bin82,0.83 
T,Bin1015,Bin82,0.90 
T,Bin1091,Bin82,0.85 
T,Bin170,Bin83,0.76 
T,Bin1069,Bin83,0.68 
T,Bin87,Bin84,0.57 
T,Bin89,Bin84,0.71 
T,Bin90,Bin84,0.70 
T,Bin98,Bin84,0.65 
T,Bin99,Bin84,0.74 
T,Bin146,Bin84,0.64 
T,Bin351,Bin84,0.72 
T,Bin361,Bin84,0.63 
T,Bin363,Bin84,0.62 
T,Bin547,Bin84,0.71 
T,Bin555,Bin84,0.64 
T,Bin558,Bin84,0.64 
T,Bin598,Bin84,0.71 
T,Bin624,Bin84,0.81 
T,Bin639,Bin84,0.59 
T,Bin675,Bin84,0.84 
T,Bin692,Bin84,0.75 
T,Bin803,Bin84,0.63 
T,Bin933,Bin84,0.86 
T,Bin934,Bin84,0.73 
T,Bin948,Bin84,0.64 
T,Bin1005,Bin84,0.71 
T,Bin1082,Bin84,0.68 
T,Bin101,Bin85,0.65 
T,Bin135,Bin85,0.63 
T,Bin139,Bin85,0.65 
T,Bin141,Bin85,0.62 
T,Bin147,Bin85,0.80 
T,Bin182,Bin85,0.71 
T,Bin206,Bin85,0.72 
T,Bin258,Bin85,0.73 
T,Bin325,Bin85,0.64 
T,Bin365,Bin85,0.56 
T,Bin421,Bin85,0.61 
T,Bin440,Bin85,0.67 
T,Bin551,Bin85,0.73 
T,Bin555,Bin85,0.75 
T,Bin562,Bin85,0.66 
T,Bin574,Bin85,0.66 
T,Bin596,Bin85,0.55 
T,Bin636,Bin85,0.54 
T,Bin668,Bin85,0.62 
T,Bin723,Bin85,0.76 
T,Bin743,Bin85,0.65 
T,Bin751,Bin85,0.80 
T,Bin784,Bin85,0.56 
T,Bin814,Bin85,0.55 
T,Bin822,Bin85,0.54 
T,Bin854,Bin85,0.77 
T,Bin855,Bin85,0.86 
T,Bin873,Bin85,0.76 
T,Bin907,Bin85,0.63 
T,Bin933,Bin85,0.59 
T,Bin936,Bin85,0.86 
T,Bin959,Bin85,0.64 
T,Bin979,Bin85,0.52 
T,Bin988,Bin85,0.66 
T,Bin1051,Bin85,0.74 
T,Bin1069,Bin85,0.58 
T,Bin109,Bin86,0.68 
T,Bin125,Bin86,0.90 
T,Bin194,Bin86,0.72 
T,Bin219,Bin86,0.64 
T,Bin225,Bin86,0.60 
T,Bin259,Bin86,0.68 
T,Bin277,Bin86,0.63 
T,Bin299,Bin86,0.63 
T,Bin335,Bin86,0.64 
